Arizona,poutine,0.00095809
Arizona,bleu,0.000593746
Arizona,belgian,0.000593237
Arizona,beet,0.000553263
Arizona,duck,0.000499286
Arizona,toppings,0.000485792
Arizona,aioli,0.000458804
Arizona,lamb,0.00044721
Arizona,pig,0.00044721
Arizona,potatoes,0.000430055
Arizona,beets,0.000428956
Arizona,sliders,0.000418321
Arizona,chutney,0.000418321
Arizona,mushrooms,0.000415928
Arizona,stew,0.000401576
Arizona,apricot,0.000391332
Arizona,brats,0.000385223
Arizona,pierogi,0.000367704
Arizona,paprika,0.000365069
Arizona,meatballs,0.000361676
Arizona,roulade,0.00035085
Arizona,mustards,0.000328562
Arizona,dill,0.000319435
Arizona,nutella,0.000310367
Arizona,beans,0.000301182
Arizona,perogies,0.000296873
Arizona,truffle,0.000296873
Arizona,pickled,0.000289341
Arizona,wirsing,0.000283379
Arizona,meatloaf,0.000269884
Arizona,condiments,0.000242896
Arizona,bbq,0.000242896
Arizona,pierogies,0.000241118
Arizona,curds,0.000237295
Arizona,spaten,0.000219041
Wisconsin,curds,0.012508966
Wisconsin,walleye,0.001852808
Wisconsin,brandy,0.001505407
Wisconsin,egg,0.001389285
Wisconsin,essen,0.001186002
Wisconsin,fry,0.001163625
Wisconsin,fish,0.001021929
Wisconsin,fried,0.000763344
Wisconsin,rib,0.000704888
Wisconsin,cheddar,0.000682511
Wisconsin,freiburg,0.000628631
Wisconsin,paprika,0.000626567
Wisconsin,cocktail,0.00060419
Wisconsin,popcorn,0.000595545
Wisconsin,chips,0.000579003
Wisconsin,batter,0.000529374
Wisconsin,trout,0.000463202
Wisconsin,cocktails,0.000436359
Wisconsin,pickled,0.000435999
Wisconsin,toast,0.000425171
Wisconsin,horseradish,0.000402793
Wisconsin,burgers,0.00038269
Wisconsin,crackers,0.000380487
Wisconsin,orange,0.000380487
Wisconsin,cherries,0.000380487
Wisconsin,perch,0.000380487
Wisconsin,grilled,0.00036434
Wisconsin,cheeses,0.000324472
Wisconsin,onion,0.000319908
Wisconsin,pie,0.000297773
Wisconsin,buttered,0.000297773
Wisconsin,deviled,0.000297773
Wisconsin,cherry,0.000295593
Wisconsin,benedict,0.000290906
Wisconsin,garlic,0.000288806
Pennsylvania,mussels,0.007643635
Pennsylvania,frites,0.003551406
Pennsylvania,moules,0.001784717
Pennsylvania,belgian,0.001731369
Pennsylvania,waffles,0.001027564
Pennsylvania,brewery,0.000735966
Pennsylvania,eggs,0.000694986
Pennsylvania,waffle,0.000594906
Pennsylvania,basil,0.000536481
Pennsylvania,weizen,0.000499902
Pennsylvania,mimosa,0.000468713
Pennsylvania,mayo,0.000463324
Pennsylvania,benedict,0.000438939
Pennsylvania,broth,0.000432659
Pennsylvania,kielbasa,0.000432659
Pennsylvania,gratin,0.000414631
Pennsylvania,mayonnaise,0.000378576
Pennsylvania,crab,0.000378489
Pennsylvania,macaroni,0.000377975
Pennsylvania,pancake,0.00035433
Pennsylvania,toast,0.000329204
Pennsylvania,braised,0.000324494
Pennsylvania,carbonnade,0.000324494
Pennsylvania,spinach,0.000317011
Pennsylvania,banana,0.000306467
Pennsylvania,seafood,0.000306467
Pennsylvania,munich,0.000295355
Pennsylvania,mussel,0.000288439
Pennsylvania,weisswurst,0.000288439
Pennsylvania,reuben,0.000281853
Pennsylvania,gnocchi,0.000270412
Pennsylvania,ginger,0.000270412
Pennsylvania,flatbread,0.000270412
Pennsylvania,flamande,0.000270412
Pennsylvania,lamb,0.00026824
Pennsylvania,slaw,0.00026824
Pennsylvania,applesauce,0.00026824
Pennsylvania,hollandaise,0.000252384
Pennsylvania,buffalo,0.000252384
Pennsylvania,baguette,0.000252384
Pennsylvania,fried,0.000239571
Pennsylvania,omelette,0.000234357
Pennsylvania,wursts,0.000231662
Pennsylvania,shrimp,0.000231662
North Carolina,charlotte,0.008562907
North Carolina,brewery,0.00295323
North Carolina,mecklenburg,0.001216322
North Carolina,breweries,0.001173609
North Carolina,pilsner,0.000658121
North Carolina,corn,0.000592309
North Carolina,spaten,0.000493591
North Carolina,sugar,0.000493591
North Carolina,brauhaus,0.000486529
North Carolina,biergarten,0.000470426
North Carolina,rouladen,0.000391203
North Carolina,rolls,0.000383147
North Carolina,hummus,0.000361967
North Carolina,brats,0.00025144
North Carolina,crab,0.000239068
North Carolina,brat,0.000235213
North Carolina,sauerbraten,0.000173613
North Carolina,ale,0.000169876
Ohio,paprikash,0.002374392
Ohio,wienerschnitzel,0.000542718
Ohio,slovenian,0.000508798
Ohio,spaetzel,0.000481771
Ohio,pierogies,0.000439413
Ohio,hungarian,0.000390005
Ohio,goulash,0.000373524
Ohio,dumplings,0.000318196
Ohio,brewery,0.000309752
Ohio,bavarian,0.000309752
Ohio,reuben,0.000303044
Ohio,hofbrau,0.000303044
Ohio,rib,0.000298239
Ohio,fish,0.000282421
Ohio,potatoes,0.00027547
Ohio,ribs,0.000275298
Ohio,kraut,0.0002642
Ohio,onion,0.0002642
Ohio,pierogi,0.000257587
Ohio,brewed,0.000257587
Ohio,munich,0.000245979
Ohio,pancake,0.000242435
Ohio,hofbrauhaus,0.000227283
Ohio,lettuce,0.000212131
Ohio,veal,0.00020869
Nevada,berlin,0.001721143
Nevada,bakery,0.001644648
Nevada,pastries,0.001109181
Nevada,munich,0.000862907
Nevada,bavarian,0.000595817
Nevada,hofbrauhaus,0.000478392
Nevada,breads,0.000446222
Nevada,cucumber,0.000420724
Nevada,heidelberg,0.000407975
Nevada,almond,0.000382476
Nevada,croissant,0.000344229
Nevada,cherry,0.000336013
Nevada,crumb,0.000331479
Nevada,loaf,0.000331479
Nevada,cutlet,0.000319045
Nevada,strudel,0.000307479
Nevada,currywurst,0.0003018
Nevada,potatoes,0.000282379
