Arizona,zinburger,0.000166541
Arizona,native,0.000107375
Arizona,henry,0.000103454
Arizona,cowboy,6.23E-05
Arizona,hummus,6.06E-05
Arizona,brisket,5.50E-05
Arizona,kiltlifter,5.18E-05
Wisconsin,forequarter,0.00030838
Wisconsin,bluephies,0.000299035
Wisconsin,curds,0.00026306
Wisconsin,vino,0.000261655
Wisconsin,cupcakes,0.000183758
Wisconsin,frosting,0.000137192
Wisconsin,statehouse,0.000133164
Wisconsin,walleye,0.000131996
Wisconsin,curd,0.000125621
Wisconsin,brovi,0.00011681
Wisconsin,porchetta,0.000109802
Wisconsin,rillette,0.000100457
Wisconsin,brandy,9.58E-05
Wisconsin,rhubarb,8.93E-05
Wisconsin,goulash,8.88E-05
Wisconsin,sardine,8.41E-05
Wisconsin,perch,8.26E-05
Wisconsin,chevre,8.18E-05
Wisconsin,schnitzel,7.77E-05
Wisconsin,fry,7.67E-05
Wisconsin,sausages,7.52E-05
Wisconsin,pies,7.37E-05
Wisconsin,whitefish,7.24E-05
Wisconsin,thigh,7.01E-05
Wisconsin,cod,6.84E-05
Wisconsin,doner,6.78E-05
Wisconsin,wood-fired,6.78E-05
Pennsylvania,pierogies,0.000192216
Pennsylvania,coca,0.00016335
Pennsylvania,salumi,0.000141856
Pennsylvania,pierogi,7.66E-05
Pennsylvania,legume,7.39E-05
Pennsylvania,bigham,7.39E-05
Pennsylvania,hoagie,7.22E-05
Pennsylvania,merlot,7.14E-05
Pennsylvania,kielbasa,6.39E-05
Pennsylvania,seitan,6.02E-05
Pennsylvania,coleslaw,5.85E-05
North Carolina,pimento,0.000309778
North Carolina,fran,0.000196639
North Carolina,dandelion,0.000185015
North Carolina,okra,0.000151462
North Carolina,flounder,8.52E-05
North Carolina,collards,8.04E-05
North Carolina,chess,5.52E-05
Illinois,beer-battered,0.000208093
Illinois,bap,0.000196533
Illinois,bears,0.00015029
Illinois,galbi,0.000138729
Illinois,paella,0.000138729
Illinois,mochi,0.000127168
Illinois,taquitos,0.000127168
Illinois,rib-eye,0.000114512
Illinois,poblano,7.84E-05
Illinois,croquettes,5.78E-05
Illinois,portabella,5.78E-05
Illinois,curds,5.68E-05
Illinois,tilapia,4.80E-05
Illinois,pears,4.31E-05
Illinois,enchiladas,3.92E-05
Illinois,swordfish,2.90E-05
Illinois,malbec,2.40E-05
Illinois,marmalade,2.40E-05
Illinois,jambalaya,2.00E-05
South Carolina,weck,0.003675007
Ohio,pierogi,0.000146283
Ohio,paprikash,0.000126692
Ohio,barley,0.000113495
Ohio,pierogies,0.000109556
Ohio,walleye,0.000106017
Ohio,perch,0.000100842
Nevada,buffets,0.000271373
Nevada,ramsay,0.000267823
Nevada,oxtail,0.000232452
Nevada,caviar,0.000103432
Nevada,steakhouses,9.94E-05
